nic_id,username,mobile_number,bank_account,amount_transferred,transaction_datetime,location,ip_address,is_fraud
19791745803,user2096,0749894833,594925311267,137229.87,2025-07-18T20:40:29.874852,"Colombo, Sri Lanka",153.169.112.97,0
19733371892,user2014,0744437479,750405804120,435146.56,2026-01-21T20:29:16.874852,"Colombo, Sri Lanka",154.173.190.119,0
19862756426,user2079,0743069667,135736644099,257910.62,2026-06-01T13:26:59.874852,"Colombo, Sri Lanka",165.24.91.13,0
19940066063,user6416,0711226481,744561442310,173869.12,2025-12-07T12:15:39.874852,"Colombo, Sri Lanka",103.223.76.37,0
19771786776,user4254,0719393081,150218803058,413222.5,2026-06-19T15:07:40.874852,"Colombo, Sri Lanka",106.49.196.119,0
19841822186,user1480,0792764324,736426351631,470431.37,2026-05-03T15:31:27.874852,"Colombo, Sri Lanka",212.144.246.225,0
19833261769,user7354,0725207298,442517702614,167702.15,2026-02-17T17:02:38.874852,"Colombo, Sri Lanka",63.101.181.97,0
19702658498,user2232,0741169085,847567671467,131024.57,2026-01-30T14:24:09.874852,"Colombo, Sri Lanka",112.104.173.235,0
19560485563,user7433,0739033868,950755883916,399448.55,2025-10-04T15:49:33.874852,"Colombo, Sri Lanka",179.165.220.235,0
19850042009,user3038,0741750421,463911909511,450604.94,2025-10-04T16:56:00.874852,"Colombo, Sri Lanka",194.185.31.247,0
19532511342,user6379,0746770166,919565846122,142642.06,2025-10-19T12:44:23.874852,"Colombo, Sri Lanka",170.187.254.70,0
19631645776,user2951,0710118833,304817138549,402045.12,2025-08-02T17:48:14.874852,"Colombo, Sri Lanka",101.152.96.155,0
19901032797,user8760,0718978501,478952283760,383002.51,2026-05-24T10:50:20.874852,"Colombo, Sri Lanka",251.189.13.201,0
19592586954,user7354,0768726585,462338709750,120086.15,2026-06-07T21:15:14.874852,"Colombo, Sri Lanka",136.35.159.206,0
20031105946,user8964,0751198682,958361046972,181225.48,2026-05-30T18:26:19.874852,"Colombo, Sri Lanka",75.123.116.158,0
19710254852,user9958,0731922013,752603088426,220225.59,2025-11-08T21:25:58.874852,"Colombo, Sri Lanka",93.6.3.139,0
20002396675,user9332,0758506235,231588975307,444478.69,2026-03-31T19:37:18.874852,"Colombo, Sri Lanka",31.135.59.49,0
19801011744,user9874,0761849857,231680540049,260310.2,2025-08-20T09:42:37.874852,"Colombo, Sri Lanka",61.244.116.16,0
19502567964,user9879,0728082677,663144522406,464563.89,2025-07-17T06:29:26.874852,"Colombo, Sri Lanka",48.187.64.153,0
19570925653,user7200,0743536294,271074386317,55188.11,2026-03-27T01:14:14.874852,"Colombo, Sri Lanka",4.72.199.77,0
19580558832,user2901,0744738520,333663371957,426594.67,2026-05-13T06:46:57.874852,"Colombo, Sri Lanka",226.80.168.19,0
19650866862,user7231,0779687775,572687916051,399427.62,2025-11-08T02:32:56.874852,"Colombo, Sri Lanka",13.209.59.94,0
19972824121,user4178,0772098635,126082547116,252809.14,2025-12-09T02:44:36.874852,"Colombo, Sri Lanka",240.133.167.19,0
19861083791,user5601,0748714050,309622309059,411183.24,2025-10-24T17:37:10.874852,"Colombo, Sri Lanka",94.4.114.12,0
19583624861,user9710,0718925316,705063128767,14375.65,2026-04-15T11:11:08.874852,"Colombo, Sri Lanka",11.190.3.74,0
19712524282,user9241,0710643894,284575394245,438873.92,2025-08-10T09:35:36.874852,"Colombo, Sri Lanka",202.252.118.153,0
19801898330,user1568,0730756114,220388869542,490650.77,2026-05-25T02:38:53.874852,"Colombo, Sri Lanka",156.123.76.95,0
19750852470,user8900,0752944404,788395288910,377443.29,2025-07-17T13:21:00.874852,"Colombo, Sri Lanka",168.171.191.185,0
19912962778,user1470,0738732198,259759637693,407255.85,2025-08-21T01:54:49.874852,"Colombo, Sri Lanka",192.90.194.178,0
19960314209,user5306,0795303669,354192720411,369493.53,2026-06-20T17:31:54.874852,"Colombo, Sri Lanka",188.241.174.226,0
19942004508,user3991,0712489348,469583121645,30216.22,2025-09-30T03:46:07.874852,"Colombo, Sri Lanka",102.52.31.1,0
19882418051,user4238,0721725979,392316649224,283899.28,2026-06-16T03:00:23.874852,"Colombo, Sri Lanka",163.212.164.171,0
19922759124,user7484,0717267852,551932441780,415158.81,2025-07-22T17:02:06.874852,"Colombo, Sri Lanka",49.181.133.145,0
19811433521,user2940,0775673237,424722696357,92887.69,2025-09-03T07:22:25.874852,"Colombo, Sri Lanka",170.185.139.217,0
19830466803,user2095,0771342140,688234941217,2262267.79,2025-11-15T08:09:24.874852,Unknown,44.89.225.132,1
19742622700,user3835,0790203190,714005685298,337934.92,2025-09-11T03:05:48.874852,"Colombo, Sri Lanka",245.236.207.53,0
19690292525,user5536,0763787431,554154625630,378948.91,2025-11-19T07:57:24.874852,"Colombo, Sri Lanka",179.32.143.124,0
19661283825,user1061,0746006972,300736589939,31244.16,2026-03-08T19:36:38.874852,"Colombo, Sri Lanka",220.42.36.64,0
20010213204,user6975,0756321881,177621258697,365163.56,2025-08-18T09:55:23.874852,"Colombo, Sri Lanka",123.2.2.139,0
20002477783,user5792,0750841630,269083389627,464751.17,2025-12-19T02:35:05.874852,"Colombo, Sri Lanka",182.63.76.205,0
19532881015,user1733,0712761493,344755827545,461369.52,2025-07-12T13:52:31.874852,"Colombo, Sri Lanka",14.114.214.125,0
19743035212,user6905,0737102029,431735621241,3105237.7,2025-12-11T19:43:13.874852,Unknown,173.241.99.43,1
19930967135,user3566,0772012762,812541047018,236009.12,2026-02-07T12:51:28.874852,"Colombo, Sri Lanka",198.160.71.3,0
19952993645,user9908,0720113150,775828240676,59918.27,2025-11-21T05:57:16.874852,"Colombo, Sri Lanka",147.71.215.113,0
19800326427,user5131,0724766887,349882828573,442654.2,2025-07-24T18:41:08.874852,"Colombo, Sri Lanka",163.84.251.227,0
19570483590,user6231,0723702568,395888967965,264418.7,2026-06-04T21:26:17.874852,"Colombo, Sri Lanka",235.214.170.82,0
19780246829,user3224,0775635709,276390738935,213637.73,2025-12-20T20:25:25.874852,"Colombo, Sri Lanka",236.180.1.17,0
19931774192,user2947,0778855532,737365999220,335585.23,2025-07-11T01:23:45.874852,"Colombo, Sri Lanka",138.198.215.222,0
19630093798,user2011,0763882755,858133898793,98491.82,2026-05-02T14:08:07.874852,"Colombo, Sri Lanka",56.80.53.207,0
19592395597,user6053,0770694477,282513882083,214698.97,2025-11-30T13:42:04.874852,"Colombo, Sri Lanka",101.88.246.119,0
19740754207,user5816,0760584892,931086662002,335012.07,2026-03-03T10:05:56.874852,"Colombo, Sri Lanka",34.52.243.95,0
19952409298,user2107,0792180125,740841309250,80229.27,2025-09-23T13:23:52.874852,"Colombo, Sri Lanka",245.211.245.50,0
19531785296,user7912,0788391184,982734906409,380797.16,2025-07-06T03:43:23.874852,"Colombo, Sri Lanka",249.252.73.103,0
19861599922,user3322,0791047976,857605159011,154895.84,2026-06-25T22:05:54.876400,"Colombo, Sri Lanka",78.12.13.82,0
19900432835,user6330,0751415157,900567000370,343943.41,2025-09-11T02:59:29.876400,"Colombo, Sri Lanka",168.89.94.94,0
19801621558,user8554,0714698950,985978582514,378409.21,2026-03-13T14:47:51.876400,"Colombo, Sri Lanka",146.21.143.218,0
19673356988,user5212,0789763104,615592845123,274145.99,2025-12-09T22:06:32.876400,"Colombo, Sri Lanka",223.252.138.3,0
20043477179,user8969,0747252629,257353452767,387641.29,2026-03-18T19:31:00.876400,"Colombo, Sri Lanka",175.40.168.142,0
19853577599,user9674,0779340183,636113986316,149844.17,2025-10-04T23:54:48.876400,"Colombo, Sri Lanka",32.8.198.21,0
19893244939,user6770,0741583551,693950706173,254119.02,2025-09-28T19:54:23.876400,"Colombo, Sri Lanka",246.78.65.61,0
19802802557,user9581,0781488035,174276046075,136255.52,2026-06-22T16:07:06.876400,"Colombo, Sri Lanka",6.185.54.157,0
19590378051,user8297,0764556196,595577013097,378722.51,2025-09-25T05:59:41.876400,"Colombo, Sri Lanka",193.28.49.246,0
20041998344,user5283,0766838052,828033972249,473989.68,2025-09-26T09:04:58.876400,"Colombo, Sri Lanka",5.138.110.38,0
20010203550,user8669,0724735391,498875881683,400102.9,2025-12-14T13:02:45.876400,"Colombo, Sri Lanka",74.195.106.21,0
19603231225,user6033,0757967059,677693924945,78452.42,2025-12-08T06:25:12.876400,"Colombo, Sri Lanka",101.22.6.144,0
20042122305,user4522,0736618317,970713888888,382792.73,2026-03-17T19:27:38.876400,"Colombo, Sri Lanka",167.182.70.45,0
19682937859,user1354,0741799104,698419887049,382493.81,2026-05-14T03:52:38.876400,"Colombo, Sri Lanka",217.1.63.13,0
19870597928,user6375,0725930873,598040460932,24878.99,2025-11-09T07:46:56.876400,"Colombo, Sri Lanka",84.130.184.219,0
19612102162,user6496,0787908786,511621397974,290440.91,2026-03-17T20:51:41.876400,"Colombo, Sri Lanka",56.62.115.35,0
19941316650,user4405,0773864512,458062810360,20690.04,2025-12-17T11:43:57.876400,"Colombo, Sri Lanka",200.120.168.205,0
19542315652,user7975,0793076968,416843866617,114893.94,2026-06-14T13:40:25.876400,"Colombo, Sri Lanka",199.51.164.201,0
19742575040,user2525,0781967024,636624530019,261836.7,2025-08-26T18:22:58.876400,"Colombo, Sri Lanka",117.228.115.137,0
19620366868,user9182,0737651430,252446424488,467365.77,2026-03-01T04:13:23.876400,"Colombo, Sri Lanka",201.86.152.208,0
19523531276,user9910,0761320002,215775184940,250001.36,2026-01-09T12:48:25.876400,"Colombo, Sri Lanka",226.174.237.23,0
19850111602,user7632,0762066935,744359200256,256187.12,2026-06-03T11:25:48.876400,"Colombo, Sri Lanka",215.109.62.187,0
19980728374,user3419,0775650089,901181272340,396643.31,2026-05-27T16:28:39.876400,"Colombo, Sri Lanka",222.233.87.73,0
19702295737,user5901,0723940865,844248031423,407888.23,2026-03-01T14:24:24.876400,"Colombo, Sri Lanka",28.223.20.109,0
20021544428,user1833,0765526231,272867783721,221215.73,2026-02-27T22:50:48.876400,"Colombo, Sri Lanka",135.245.224.101,0
19931747608,user4439,0744534299,209871928253,6810.03,2026-05-23T06:44:07.876400,"Colombo, Sri Lanka",175.225.211.73,0
19882092887,user2553,0790421482,180591390179,97755.35,2026-01-26T05:49:47.876400,"Colombo, Sri Lanka",198.112.7.140,0
19952768713,user4255,0730071158,637060158490,2467.84,2025-11-07T11:09:51.876400,"Colombo, Sri Lanka",238.125.196.15,0
19872401116,user5398,0767912138,949339983114,278039.08,2026-05-12T22:14:08.876400,"Colombo, Sri Lanka",231.230.40.212,0
19643047458,user8286,0753803612,338944287387,235147.05,2025-12-27T02:44:05.876400,"Colombo, Sri Lanka",72.77.152.144,0
20043397125,user4952,0777381711,814628842010,64184.8,2026-02-22T08:46:10.876400,"Colombo, Sri Lanka",13.194.84.104,0
19623477348,user2822,0746730123,168579475486,146017.12,2026-04-02T08:40:19.876400,"Colombo, Sri Lanka",197.248.232.183,0
19861048321,user1203,0784513530,353571048212,152255.15,2026-03-11T04:57:20.876400,"Colombo, Sri Lanka",116.194.137.163,0
19551122056,user7567,0772885527,883132865096,3730216.34,2025-11-13T20:21:59.876400,Unknown,101.54.92.186,1
19910096785,user5052,0790479500,775810137042,66468.32,2025-10-04T18:54:42.876971,"Colombo, Sri Lanka",252.196.187.50,0
19660177231,user8799,0756079698,250917961519,222574.14,2025-12-31T08:09:08.876971,"Colombo, Sri Lanka",185.247.186.43,0
20021831363,user7213,0729482254,686023742022,297752.25,2025-10-05T20:57:52.876971,"Colombo, Sri Lanka",96.58.130.207,0
19881101296,user7745,0731977190,253915523371,150137.15,2025-11-22T13:22:02.876971,"Colombo, Sri Lanka",150.115.61.203,0
19521636335,user2348,0741475324,286278088343,130798.89,2025-09-24T14:54:17.876971,"Colombo, Sri Lanka",225.195.177.36,0
19762228220,user8534,0758869820,155896118599,85496.92,2025-12-27T03:48:53.876971,"Colombo, Sri Lanka",175.200.65.48,0
19972008041,user5670,0775493330,882517730281,405043.51,2025-08-29T14:11:19.876971,"Colombo, Sri Lanka",89.24.160.182,0
19522752436,user3489,0791260008,236713404742,205728.79,2026-06-03T13:32:40.876971,"Colombo, Sri Lanka",37.12.121.58,0
19932697418,user3169,0741260151,229639925959,279036.13,2025-07-06T05:52:47.876971,"Colombo, Sri Lanka",215.127.187.227,0
19690697027,user7307,0775619690,196469734929,96506.04,2026-05-18T22:06:40.876971,"Colombo, Sri Lanka",226.147.111.242,0
20041543674,user6283,0755719641,385504543810,386039.69,2026-01-03T06:07:52.876971,"Colombo, Sri Lanka",160.138.64.166,0
19750287919,user2457,0730430392,193145063308,461107.29,2026-03-19T12:10:00.876971,"Colombo, Sri Lanka",35.198.118.245,0
19663363643,user3314,0790459683,948914720961,245939.15,2026-02-08T18:46:52.876971,"Colombo, Sri Lanka",35.46.65.118,0
19672132100,user2626,0714128796,530729306034,356627.04,2026-05-26T16:43:28.876971,"Colombo, Sri Lanka",73.42.177.250,0
19940478300,user8358,0735271596,439943551263,95071.7,2026-01-22T07:12:39.876971,"Colombo, Sri Lanka",80.157.105.60,0
19722139862,user8610,0768689602,390008602654,478624.74,2025-07-06T17:14:42.876971,"Colombo, Sri Lanka",16.65.195.16,0
19903424573,user1742,0712799972,243921590560,221686.35,2025-08-23T01:21:38.876971,"Colombo, Sri Lanka",126.232.105.186,0
19932351998,user3025,0715060773,725685907048,348606.92,2026-06-23T12:47:27.876971,"Colombo, Sri Lanka",55.7.238.49,0
19710896871,user1669,0753802620,200380610796,238576.8,2025-09-29T22:06:52.876971,"Colombo, Sri Lanka",139.222.155.195,0
19582156411,user6418,0765474978,390493227100,473336.65,2026-05-12T04:51:55.876971,"Colombo, Sri Lanka",115.174.99.103,0
19760388829,user9826,0726298343,935446481199,337374.79,2025-12-04T17:41:02.876971,"Colombo, Sri Lanka",240.231.227.215,0
19802074285,user3120,0785077269,276076321414,364688.3,2025-08-31T07:58:29.876971,"Colombo, Sri Lanka",139.100.135.143,0
19622758404,user2419,0784050944,212062843386,349275.91,2026-01-20T12:06:27.876971,"Colombo, Sri Lanka",157.173.126.217,0
19531671334,user5653,0725088332,347259520240,486352.81,2026-05-13T15:51:22.876971,"Colombo, Sri Lanka",145.184.32.30,0
19501293220,user5961,0749234179,636549573037,22397.41,2026-05-07T04:48:30.876971,"Colombo, Sri Lanka",230.22.226.70,0
19951567544,user5513,0774135888,635701908541,64201.15,2025-10-12T16:51:46.876971,"Colombo, Sri Lanka",26.96.76.90,0
19750195265,user3072,0745015382,994328655500,242100.85,2025-07-05T00:18:15.876971,"Colombo, Sri Lanka",92.137.245.187,0
19781823229,user6758,0771994675,833933234181,2624643.82,2026-01-28T11:56:11.876971,Unknown,94.241.38.4,1
19511148438,user9553,0788506606,160385673834,258773.72,2025-10-29T17:15:10.876971,"Colombo, Sri Lanka",90.82.204.180,0
20011106951,user4538,0790550945,382056200002,170826.42,2025-07-08T23:36:57.876971,"Colombo, Sri Lanka",214.7.6.237,0
19810746418,user3336,0732637373,229690379759,382509.31,2026-04-06T00:59:51.876971,"Colombo, Sri Lanka",146.132.103.30,0
19841321804,user6662,0724303424,784728766656,198522.37,2025-08-20T15:30:02.876971,"Colombo, Sri Lanka",124.5.244.234,0
19872841650,user6333,0723188719,125134758824,454648.14,2026-05-22T16:03:12.876971,"Colombo, Sri Lanka",145.216.18.60,0
19521865530,user4086,0729506733,196301094303,227753.85,2025-08-03T17:03:42.876971,"Colombo, Sri Lanka",115.254.33.48,0
19850403139,user2169,0713612167,298303517321,104193.97,2026-01-30T05:23:35.877545,"Colombo, Sri Lanka",172.115.85.51,0
19790872844,user6233,0738305431,354658972891,12076.05,2026-01-14T00:45:33.877545,"Colombo, Sri Lanka",116.243.58.154,0
19902755785,user1031,0710548461,592115140177,102136.15,2026-04-07T17:38:55.877545,"Colombo, Sri Lanka",87.52.34.139,0
19771011418,user5768,0792293571,463250113893,478844.91,2025-11-09T05:12:16.877545,"Colombo, Sri Lanka",168.34.14.204,0
19851861635,user6963,0789252516,880246237137,123565.88,2026-04-04T09:03:45.877545,"Colombo, Sri Lanka",93.194.209.12,0
19720653729,user6731,0771592886,700005573844,347104.5,2026-02-26T22:58:06.877545,"Colombo, Sri Lanka",3.75.76.66,0
19672657015,user4996,0785130600,539038079699,247223.49,2026-05-15T14:32:08.877545,"Colombo, Sri Lanka",20.109.97.175,0
19702695126,user3298,0727615112,770837608828,259965.51,2025-09-11T04:37:21.877545,"Colombo, Sri Lanka",251.125.220.15,0
19820361301,user6821,0780424574,679407521963,231000.05,2025-08-08T00:37:12.877545,"Colombo, Sri Lanka",0.44.158.181,0
19973021327,user2800,0790113889,168697306369,78365.23,2026-04-28T14:41:01.877545,"Colombo, Sri Lanka",143.90.123.84,0
19501865650,user6646,0726061288,449738802555,483972.32,2025-10-25T20:45:48.877545,"Colombo, Sri Lanka",233.92.44.75,0
19970525550,user8104,0736548460,771622598034,108203.2,2025-11-06T21:35:49.877545,"Colombo, Sri Lanka",110.115.251.28,0
19531316440,user9474,0759820916,278227237930,27566.24,2026-01-01T15:20:21.877545,"Colombo, Sri Lanka",196.213.123.224,0
19721592967,user3202,0737822815,738339014782,2880.99,2025-08-14T22:56:32.877545,"Colombo, Sri Lanka",62.186.153.170,0
19830727333,user6377,0714564637,518803204515,39466.23,2026-04-26T11:38:59.877545,"Colombo, Sri Lanka",13.61.216.22,0
19583491418,user1446,0759636687,161010560551,386565.81,2026-04-29T09:19:21.877545,"Colombo, Sri Lanka",177.89.229.61,0
19562465834,user6807,0718704309,590497324702,61003.98,2026-01-29T04:37:08.877545,"Colombo, Sri Lanka",94.108.245.138,0
19630194592,user1192,0776654989,607412941819,289946.01,2025-07-10T12:16:28.877545,"Colombo, Sri Lanka",190.89.110.21,0
19713177069,user8113,0718147312,163794889111,36194.49,2025-09-23T03:24:34.877545,"Colombo, Sri Lanka",130.114.105.206,0
19833116423,user8128,0758901602,371500759865,114555.26,2026-05-14T17:10:06.877545,"Colombo, Sri Lanka",121.136.221.119,0
19773605671,user2712,0730097694,994584571757,130584.56,2025-11-13T05:18:38.877545,"Colombo, Sri Lanka",162.142.40.40,0
19651292995,user2855,0768781685,646996422228,165939.16,2026-05-18T16:59:53.877545,"Colombo, Sri Lanka",156.93.37.172,0
19680167218,user5725,0728182916,711389716539,72789.69,2026-02-24T21:15:36.877545,"Colombo, Sri Lanka",133.211.217.9,0
19850494896,user1783,0763339359,679855083863,430907.28,2025-08-09T16:37:04.877545,"Colombo, Sri Lanka",164.93.72.103,0
19941072607,user5125,0774734613,971690590451,345773.97,2026-05-07T23:46:10.877545,"Colombo, Sri Lanka",36.203.87.66,0
19851291043,user4700,0771211709,876153041080,292077.16,2026-06-02T10:14:06.877545,"Colombo, Sri Lanka",38.177.228.240,0
19872692675,user8850,0797888117,983225565431,233248.43,2026-04-30T05:31:51.877545,"Colombo, Sri Lanka",63.7.85.116,0
19741633753,user1214,0715576803,208500567806,286862.79,2025-12-22T20:53:29.877545,"Colombo, Sri Lanka",228.193.151.228,0
19992059510,user8066,0770303411,938711215100,418898.04,2026-01-19T06:35:03.877545,"Colombo, Sri Lanka",218.213.55.162,0
19840049841,user5630,0749884591,458622717611,151977.24,2026-02-09T23:05:56.877545,"Colombo, Sri Lanka",73.91.95.17,0
19641728588,user3548,0733672198,380933051646,56879.87,2026-05-08T01:33:44.877545,"Colombo, Sri Lanka",255.121.144.74,0
19900621157,user5223,0754389005,490375898823,421555.78,2025-08-07T11:42:01.877545,"Colombo, Sri Lanka",148.254.35.241,0
19721687276,user3960,0760339974,692741435513,70264.89,2026-04-08T09:38:21.877545,"Colombo, Sri Lanka",19.250.61.115,0
19811223326,user7277,0737648798,964982786980,348729.63,2025-10-07T10:19:32.877545,"Colombo, Sri Lanka",201.146.242.153,0
19732554529,user3209,0715726329,294805408057,189330.01,2025-10-01T03:31:14.877545,"Colombo, Sri Lanka",117.79.208.178,0
19922916646,user8991,0711672758,871760742967,436471.44,2025-10-31T23:57:41.877545,"Colombo, Sri Lanka",65.186.102.3,0
20042446353,user6250,0762482321,113496489186,74694.47,2026-05-12T15:42:34.877545,"Colombo, Sri Lanka",82.161.109.178,0
19802658180,user9261,0716614993,131864186319,189794.83,2026-04-18T18:47:22.877545,"Colombo, Sri Lanka",85.14.178.49,0
20012499505,user5616,0766704927,641552943206,59442.87,2025-07-27T18:37:26.877545,"Colombo, Sri Lanka",14.50.197.230,0
19733013482,user5077,0757627323,273796269594,236231.2,2025-10-03T05:51:04.877545,"Colombo, Sri Lanka",163.12.173.62,0
19611494603,user5688,0760384420,385385812666,36076.04,2025-09-25T04:41:51.877545,"Colombo, Sri Lanka",66.209.177.21,0
19680919033,user8489,0732002986,432525028039,432072.02,2025-11-29T07:28:58.877545,"Colombo, Sri Lanka",29.56.199.80,0
19772269053,user1969,0760034843,965556525255,181813.95,2025-12-10T20:23:27.877545,"Colombo, Sri Lanka",247.87.245.103,0
20013561294,user2479,0785141145,923516666798,21965.65,2025-08-22T22:04:12.877545,"Colombo, Sri Lanka",71.246.84.90,0
19690781328,user9392,0769917107,202211056941,56130.96,2026-01-20T10:26:16.877545,"Colombo, Sri Lanka",23.40.131.7,0
19720525856,user8207,0716105568,128282171557,286051.53,2026-01-03T19:37:33.877545,"Colombo, Sri Lanka",176.122.68.86,0
19741522552,user9071,0799603770,793321922328,316818.66,2025-11-18T06:08:58.877545,"Colombo, Sri Lanka",189.78.178.61,0
19801566458,user8951,0717709750,375284304453,167382.53,2025-08-30T18:36:06.877545,"Colombo, Sri Lanka",72.186.216.77,0
19921355637,user4110,0748434227,637063544235,108794.32,2025-08-01T23:15:34.877545,"Colombo, Sri Lanka",230.201.28.167,0
19801636360,user6846,0739604456,808621983585,183799.08,2026-05-08T03:43:19.877545,"Colombo, Sri Lanka",112.178.233.228,0
19881758332,user4879,0763904331,139335676499,404026.01,2025-12-07T09:05:03.877545,"Colombo, Sri Lanka",112.45.1.180,0
19670788715,user9118,0779328586,353773600484,160783.69,2026-03-04T23:06:33.877545,"Colombo, Sri Lanka",205.210.195.94,0
20013315715,user4636,0727151952,209231341402,207354.4,2025-10-01T00:21:55.877545,"Colombo, Sri Lanka",131.56.152.202,0
19812847871,user8866,0786323808,781161861116,16259.12,2025-08-13T20:59:15.877545,"Colombo, Sri Lanka",201.169.242.255,0
19902184275,user3612,0781904367,734857149275,220915.04,2026-04-05T13:42:08.877545,"Colombo, Sri Lanka",93.199.125.25,0
19971094711,user5435,0766414322,640987049672,207138.97,2025-12-06T23:23:31.877545,"Colombo, Sri Lanka",2.39.179.230,0
19902472930,user8985,0739860601,483786213356,122881.06,2026-03-05T05:40:30.877545,"Colombo, Sri Lanka",188.213.193.9,0
19821846409,user6721,0783841068,671832083310,296518.58,2026-04-30T16:55:02.877545,"Colombo, Sri Lanka",54.10.201.198,0
19563338955,user5318,0725092795,942709626241,454626.33,2025-07-26T08:10:26.877545,"Colombo, Sri Lanka",19.232.67.130,0
20021241025,user8912,0731601700,283424164635,456794.41,2025-10-09T20:33:35.877545,"Colombo, Sri Lanka",148.211.202.76,0
19640143587,user7901,0770413033,735393800833,418687.08,2026-01-03T19:29:29.877545,"Colombo, Sri Lanka",239.48.235.79,0
19710392613,user9639,0722609949,695244942644,32471.75,2025-12-17T23:01:25.878599,"Colombo, Sri Lanka",98.45.160.114,0
19791643987,user7246,0787842510,830474258987,136945.53,2026-05-26T20:10:05.878599,"Colombo, Sri Lanka",177.175.42.111,0
19592799663,user8061,0792804780,717712181601,135977.37,2026-02-02T06:14:22.878599,"Colombo, Sri Lanka",130.118.216.42,0
19772401665,user7303,0748478524,224848044976,4024136.06,2025-12-04T12:26:04.878599,Unknown,247.155.204.198,1
19820154595,user9607,0722886451,387337641842,123853.14,2025-09-24T05:47:00.878599,"Colombo, Sri Lanka",150.115.153.3,0
19640014787,user4410,0745952697,527619934393,89209.44,2025-12-22T18:37:42.878599,"Colombo, Sri Lanka",123.120.245.0,0
19942406749,user2482,0771510619,564896482028,477245.01,2025-07-31T20:49:16.878599,"Colombo, Sri Lanka",162.175.221.152,0
19770837394,user8474,0712701137,150356503762,280470.08,2026-04-30T00:25:53.878599,"Colombo, Sri Lanka",58.95.235.108,0
19641986862,user4393,0768297995,847443121979,20824.74,2025-08-20T14:14:42.878599,"Colombo, Sri Lanka",87.184.134.162,0
19862128598,user7912,0720541890,598399099194,114508.68,2026-01-10T03:48:48.878599,"Colombo, Sri Lanka",34.241.76.77,0
19992456196,user8521,0762292393,510916337735,278328.42,2025-06-28T12:00:10.878599,"Colombo, Sri Lanka",115.21.124.118,0
19971882506,user4756,0775392915,558964380361,1432.29,2026-03-03T06:01:54.878599,"Colombo, Sri Lanka",0.254.60.245,0
19963575077,user4104,0792217337,338863292064,365115.83,2026-03-20T04:24:24.878599,"Colombo, Sri Lanka",71.63.136.98,0
20050154119,user3601,0769212258,954942084557,94787.64,2025-12-04T08:29:52.878599,"Colombo, Sri Lanka",201.185.120.58,0
19670881527,user1979,0746964445,976737461671,266006.99,2025-09-29T18:23:31.878599,"Colombo, Sri Lanka",77.91.200.148,0
19990582015,user7462,0729381333,972067403010,446845.56,2026-01-09T07:04:24.878599,"Colombo, Sri Lanka",64.249.45.4,0
19510458186,user3337,0769447531,226439686663,66389.54,2026-04-02T09:26:30.878599,"Colombo, Sri Lanka",12.0.217.158,0
19622347358,user8936,0725164651,761794002356,458588.62,2026-04-15T15:55:33.878599,"Colombo, Sri Lanka",89.249.23.38,0
19771632488,user7983,0750433559,635409057109,163514.64,2026-05-25T15:18:38.878599,"Colombo, Sri Lanka",117.47.73.219,0
19552005999,user8311,0793541233,255819345908,287422.76,2025-11-13T23:28:23.878599,"Colombo, Sri Lanka",98.183.239.230,0
19502374178,user5018,0790129073,632151025391,435686.5,2025-08-26T20:34:13.878599,"Colombo, Sri Lanka",14.46.78.90,0
19853265607,user9709,0753641975,358655987423,416328.54,2025-12-16T16:38:18.878599,"Colombo, Sri Lanka",54.161.121.121,0
19733602292,user3163,0748298143,756610481373,449330.06,2025-09-12T02:54:59.878599,"Colombo, Sri Lanka",59.3.116.82,0
19652368315,user4986,0743491772,664373090037,351249.82,2026-01-11T18:51:26.878599,"Colombo, Sri Lanka",0.186.169.81,0
19690277794,user2402,0711828362,249832351805,241949.48,2026-05-03T14:56:45.878599,"Colombo, Sri Lanka",245.143.197.249,0
19602218879,user3213,0710435474,771866105646,1407378.52,2025-10-07T01:08:09.878599,Unknown,16.56.146.142,1
19960815735,user5788,0726047962,316431480476,343054.12,2026-02-13T09:07:57.878599,"Colombo, Sri Lanka",177.243.29.154,0
19891576937,user7348,0771644689,906039724145,2695953.78,2025-10-09T14:26:20.878599,Unknown,167.176.176.48,1
19831688864,user8981,0738894386,649991928882,97489.71,2026-04-18T21:55:04.878599,"Colombo, Sri Lanka",25.242.172.162,0
19560574003,user5684,0743688630,854026576651,393346.39,2025-09-25T20:06:04.878599,"Colombo, Sri Lanka",251.124.47.15,0
19763304828,user7384,0724170773,471918165470,459766.2,2025-06-26T22:43:53.878599,"Colombo, Sri Lanka",61.126.188.22,0
19933553457,user5332,0791066974,965023021313,54412.84,2025-11-20T09:15:49.878599,"Colombo, Sri Lanka",221.20.227.97,0
19521301650,user1057,0791155840,298582017491,193277.21,2026-03-18T06:58:03.878599,"Colombo, Sri Lanka",238.116.101.118,0
19850073174,user7002,0727528086,616022420704,237083.86,2025-07-27T05:38:56.878599,"Colombo, Sri Lanka",188.172.46.16,0
19892809098,user4327,0719827665,329452868341,51231.36,2026-03-26T02:59:02.878599,"Colombo, Sri Lanka",21.0.17.144,0
19671678085,user1790,0730123652,183313988702,119316.48,2026-02-19T04:00:39.878599,"Colombo, Sri Lanka",76.215.122.188,0
